mky_id,mky_gender,mky_age_at_intox,mky_drinking_category,mtd_seconds_to_stageone_d1,mtd_seconds_to_stageone_d2,mtd_seconds_to_stageone_d,mtd_latency_1st_drink_d1,mtd_latency_1st_drink_d2,mtd_latency_1st_drink_d,mtd_etoh_bout_d1,mtd_etoh_bout_d2,mtd_etoh_bout_d,mtd_etoh_drink_bout_d1,mtd_etoh_drink_bout_d2,mtd_etoh_drink_bout_d,mtd_veh_bout_d1,mtd_veh_bout_d2,mtd_veh_bout_d,mtd_veh_drink_bout_d1,mtd_veh_drink_bout_d2,mtd_veh_drink_bout_d,mtd_etoh_mean_drink_length_d1,mtd_etoh_mean_drink_length_d2,mtd_etoh_mean_drink_length_d,mtd_etoh_median_idi_d1,mtd_etoh_median_idi_d2,mtd_etoh_median_idi_d,mtd_etoh_mean_drink_vol_d1,mtd_etoh_mean_drink_vol_d2,mtd_etoh_mean_drink_vol_d,mtd_etoh_mean_bout_length_d1,mtd_etoh_mean_bout_length_d2,mtd_etoh_mean_bout_length_d,mtd_pct_etoh_in_1st_bout_d1,mtd_pct_etoh_in_1st_bout_d2,mtd_pct_etoh_in_1st_bout_d,mtd_drinks_1st_bout_d1,mtd_drinks_1st_bout_d2,mtd_drinks_1st_bout_d,mtd_max_bout_d1,mtd_max_bout_d2,mtd_max_bout_d,mtd_max_bout_length_d1,mtd_max_bout_length_d2,mtd_max_bout_length_d,mtd_pct_max_bout_vol_total_etoh_d1,mtd_pct_max_bout_vol_total_etoh_d2,mtd_pct_max_bout_vol_total_etoh_d
10060,M,2148,BD,1.981024985509253,-2.7973690510164695,-0.2807616368958608,-0.16509576318255492,-0.15202244632412656,-0.16129805541504227,3.7428131819850274,-3.3840786384727313,0.05351389011899536,-0.8878129263407362,-0.18314817843267125,-0.5642757188957983,0.1904442627890669,0.33873863735680176,0.3617428418852699,-0.2683327583931867,0.18770379157111075,-0.04581130539157494,0.19363202384515518,0.9848787748946868,0.5702250265543145,0.6347369493430357,0.4941640659879667,0.9007298172515277,-0.19227135715230131,1.6045880444086258,0.4907956432045043,-0.9435929324048211,-0.010103938849011639,-0.5765158661169257,-1.6346682368918715,0.5900813003187096,-1.1058199704885974,-0.8681678075198789,-0.4127991763832605,-0.7494114606029105,3.894698543580897,-2.335382858702586,0.4312443460170649,-0.7955228624926115,-0.03423896113628684,-0.4568837295860078,-2.353278228989858,1.2092254318781628,-1.0120244775811005
10061,M,2214,VHD,-0.4281455795602863,1.3072718642244328,0.5201640530506919,0.22012768424340656,-0.20659460654304382,-0.18818106465088266,-0.4791605058405183,1.2802120646911426,0.7277889056183366,-0.00751612311051607,-0.6455956579712818,-0.42260259545092144,0.1904442627890669,-0.2798275699904014,-0.057379899057663476,-0.11181975918338564,0.08002955966607195,-0.016639219910133275,-0.3782320925497692,-0.5923586856739272,-0.5512296180280913,-0.2667735004485222,0.4941640659879667,0.27401720344097685,-0.5992118133296407,-0.97535168357265,-0.9238354464167468,-0.10737625829575367,-0.5801320921061506,-0.4709256864170132,0.3303819805149586,-2.6955128695814206,-1.0313265168012766,-0.04180978109869109,-0.25868748386684326,-0.2048564200264012,-0.2360423359745998,-0.2420823694996583,-0.36782605983808475,-0.4190563461933544,-0.026939284142763757,-0.24867599732200335,0.45463928865759407,-2.4951141041555207,-1.2223474556587497
10062,M,2239,VHD,-0.23045257565626404,-0.2344827458534264,-0.3334519930851716,-0.9355426580344779,-0.09745028610520934,-0.16129805541504227,-0.4791605058405183,-0.27455150303014864,-0.620761125380346,1.0997754532796977,1.2213219446105164,1.3441445910381298,0.4922804528698522,0.8026632928672042,0.8856462680639365,-0.3857175078005375,0.004657597332544659,-0.42504841665031806,0.5367504936821099,-0.03945256481039088,0.41036855309410336,-0.30189728420663486,-0.3549394366838918,-0.5398952820272711,-0.15640541862674587,0.046057901566694974,-0.11771261935995105,1.8693754867796268,1.650868789797078,2.283840125800287,0.3303819805149586,0.3316637813378005,0.4431301182512054,0.9394903752764695,0.9356781331353906,1.1565311814148722,-0.2360423359745998,-0.2420823694996583,-0.36782605983808475,1.7038583877308586,0.9956791019498795,1.8077482236350837,0.45463928865759407,0.308016197094834,0.5350970899731353
10063,M,2137,VHD,-0.2551254884150428,-0.5753124427507409,-0.5756017004728006,-0.16509576318255492,-0.15202244632412656,-0.16129805541504227,-0.4791605058405183,-0.27455150303014864,-0.620761125380346,2.4285253449479542,-0.1917120206463492,1.0941331967236414,1.0959528330314228,0.9573048447040049,1.4095496942426033,-0.9465557549689919,0.41381967857169244,-0.49797863035392237,-0.31640894483139853,-1.76801170056271,-0.9988277437166829,-0.6180113380296487,-0.232388415679706,-0.6457039051381432,-0.5247210179590603,0.5567626941363671,-0.22977453702255501,1.6899472514574,-1.0764926486752981,0.26624793199778735,0.3303819805149586,0.3316637813378005,0.4431301182512054,2.127380038256927,-0.29721540699594756,0.9114814131554431,-0.2360423359745998,-0.2420823694996583,-0.36782605983808475,1.4888937793114603,-1.0648206312218644,-0.15978501707175505,0.45463928865759407,0.308016197094834,0.5350970899731353
10064,M,2145,HD,-0.002718493874398186,0.5498451156524864,0.3574129834736018,-0.16509576318255492,-0.20659460654304382,-0.21506407388672305,0.3652342317245909,0.7619575421173789,0.9525472441181172,-1.3362660147787726,-0.534265709193468,-1.0170741330431494,0.6431985479102449,0.029455533683200183,0.4665235271210032,-0.6074442566810891,0.349215139428669,-0.20625777553950464,0.008162580690044715,0.10022898151302873,0.04884699003793299,-0.3604369238034893,-0.4162149471859847,-0.6375647802834609,0.273985843514386,0.4510996336047108,0.42452246610426153,-1.344822850712942,-0.7268555735286153,-1.320418870259994,-1.5291824123378235,-0.960423813566745,-1.771123574109839,-1.0231099374738517,-0.6439667151578865,-0.9944612288623398,0.5901058399364996,0.35600348455832104,0.6976011479687815,-1.2132002104577637,-0.8577752474055732,-1.4209630858571571,-1.7845860735169565,-1.0594337774502174,-2.00660262815168
10065,M,2302,HD,-0.10667507608398065,0.139541443609195,0.00786532189305911,-0.16509576318255492,-0.15202244632412656,-0.16129805541504227,0.08376931920288783,0.2437030195436151,0.2782722286187758,-0.7770837687017146,-0.5128561036592733,-0.7226162686283075,1.2468709280718155,-0.7437522255008038,0.3617428418852699,-0.22920450859073632,0.349215139428669,0.21673746394140112,0.3141871618959772,0.17006975467473834,0.3218326601007553,-0.2316497166904096,-0.004793662386218149,-0.16549553871187703,0.35261501640555404,0.43348912351610147,0.48597577579020546,-0.9305159593220147,-0.5630041574076379,-0.9556861637878746,-0.7968094018625785,-1.7567716781813834,-1.5347995141362705,-0.6615783009145819,-0.5669108688996778,-0.7494114606029105,-0.2360423359745998,0.35600348455832104,0.16488754406534833,-0.11610104313596412,-1.206832529095859,-1.147131139985587,-0.8746786247603136,-1.1845227564106795,-1.4005872675889612
10066,M,2252,VHD,1.1900465020039692,1.32356061150555,1.7956257073913287,-0.16509576318255492,-0.15202244632412656,-0.16129805541504227,1.6318263380722546,1.1506484340477017,2.3010972751167995,-0.06288070193002676,-0.47431881369772233,-0.3392654640127587,0.34136235782945956,1.2665879483776064,1.0952076385354033,3.944475470337293,-5.61593730811048,-3.1963965373872862,-0.4709668141273242,-0.08019301582138846,-0.40858845709436414,-0.13798629333544252,0.9493535725749424,0.786782069285973,-0.5702431706855262,0.29260504280722627,-0.377985460382773,-0.18806827824857425,-0.4520221315550291,-0.4299376097084724,-1.7265915982889695,-0.6255358042751589,-1.7762610536744814,0.009837595552633154,-0.3742712532541562,-0.2593119240840521,-0.2360423359745998,5.140690317022155,4.426596375292814,0.9464701300873828,2.2014530198800113,2.486063958833287,-2.118692714857286,0.4729062148154434,-1.2972081766694383
10067,M,2257,HD,-0.014487163558501862,0.9232523071120351,0.5923813100023507,-1.3207661054604394,-0.042878125886292105,-0.1344150461792019,-0.19769559331881523,1.5393393259780246,1.1773055826178975,-0.8490577211670787,-1.5704906170485027,-1.4448714077590517,0.9450347379910301,-0.4344691218272022,0.3617428418852699,-0.25529000845903665,0.12309925242808732,-0.11874151909517963,0.2925490601945475,0.2806509788474458,0.35134462443187126,-0.30189728420663486,0.012713626328665531,-0.19805203813060696,0.18707991558204196,0.39826810333888263,0.3269201507207032,-0.4650162663278535,-1.8317821364265556,-1.5629826376471048,-0.6114557387176093,-1.6750273609527286,-1.337006550897523,0.16477972550660588,-2.146555717192955,-1.4301052613235472,-0.2360423359745998,0.35600348455832104,0.16488754406534833,-0.04593124867781857,-1.5160733908214734,-1.3875543952933054,-1.0263298662197542,-1.3266693234112046,-1.6037806531894023
10069,F,1548,VHD,-0.48182723075093464,-0.4598104165755467,-0.6772706879131246,-0.16509576318255492,-0.042878125886292105,-0.05376601847168076,-0.4791605058405183,-0.27455150303014864,-0.620761125380346,-0.45043275366660157,-0.3201696538515188,-0.4337142129760098,-2.827917638018786,-1.3623184328480071,-2.8864584004224634,-0.11181975918338564,-0.0061098258579590885,-0.13332756183590033,0.3698279948425102,-0.07437295139124589,0.26280873143852346,-0.5711796263521651,0.8092952628558729,0.35540845198780163,0.35261501640555387,-2.132362196394287,-0.5674062502382714,-0.5402342045250806,-0.3039878388035967,-0.5388313060386255,0.3303819805149586,0.3316637813378005,0.4431301182512054,-0.5582835476119334,-0.4127991763832605,-0.5860449484299578,-0.2360423359745998,-0.2420823694996583,-0.36782605983808475,-0.961479995417432,-0.47951925774119514,-0.9460824128424079,0.45463928865759407,0.308016197094834,0.5350970899731353
10070,F,1551,VHD,-3.897838457478923,-0.5094170560225852,-3.379729201684024,-1.705989552886401,-0.26116676676196104,-0.3763621293017653,-2.1679499809707368,-0.27455150303014864,-1.9693111563790289,-0.406141090610993,0.02238403469560013,-0.18925862742406563,-0.8659824024936816,3.1222865704192158,1.5143303794783365,-0.5291877570761887,0.31691286985715733,-0.16249964731734215,2.085420344027283,-1.785471893853137,0.9046939556402951,2.8241194702653907,-3.8651508240180696,-1.630538012554723,2.694109017554134,-2.6853322131766224,1.2508887363517214,-0.0009357797147716354,0.019345622341798742,0.012978323679341342,3.1456479438274116,0.3316637813378005,2.8425899489176225,-0.5582835476119334,-0.027519945092217342,-0.31376742814170305,-2.7144868637078976,-0.2420823694996583,-1.9659668715483842,-0.46249479038173025,-0.22469416996729827,-0.4497247244651824,2.5417394992431435,0.308016197094834,2.105033353454438
10072,F,2133,LD,1.0182652181938945,-2.372627625701279,-0.7555396703076598,-0.16509576318255492,-0.20659460654304382,-0.21506407388672305,1.2096289692897,-2.088442332038322,-0.8455194638801264,-0.35575932388523823,-0.54325774351783,-0.5309408663205331,1.3977890231122083,1.2665879483776064,1.8286724351855366,-0.4118030076688377,-0.016877249048463026,-0.48339258761320153,0.2356717642936469,1.6413820426147592,0.8810843841754024,0.13129604881008777,-0.5475196125476123,-0.4178084092070339,0.08982804384822858,2.1285007195447556,0.9522979492894282,-0.2939005255233793,-0.5517311799785145,-0.56360768076543,-0.5837280362634026,2.0725540469622517,0.5119723444174187,-0.454988794309285,-0.6439667151578865,-0.6949559565452597,-0.2360423359745998,-0.2420823694996583,-0.36782605983808475,0.1267087218144443,-1.000450752278979,-0.831538330909202,-0.6259295799015898,2.301875398134401,0.9723487758526539
10073,F,2120,VHD,-0.3327574147522881,0.32871303135125984,-0.045147792986538426,0.22012768424340656,-0.1793085264335852,-0.16129805541504227,0.08376931920288783,0.502830280830497,0.5030305671185562,-0.5932733670209391,-0.33215903295066795,-0.5131622782803917,-0.26231002233211104,-0.4344691218272022,-0.47650264000059683,-0.311373833175882,0.7616074476249675,0.6834908316444691,0.27585681031058756,-0.08368505447947387,0.18411015988888096,1.4425839757796266,0.1790328691200605,1.1693209374560496,0.3410275593479083,-0.5298057783308324,0.08038393186297459,-0.7539599273562777,-0.36842565926742915,-0.7129213887925931,-1.5505809653187872,-0.22788925465963758,-1.4325636707998788,-0.5582835476119334,-0.4127991763832605,-0.5860449484299578,0.5901058399364996,-0.2420823694996583,0.16488754406534833,-0.11053201182976209,-0.4330667677824118,-0.4485315569450449,-0.1862382480646196,-1.9692603649862852,-1.374733392508365
10074,F,2104,LD,-0.2693717727694841,0.14386042963070333,-0.11647746353990863,1.3757980265212912,6.2874924595081065,6.290624161186649,-0.7606254183622214,1.0210848034042608,0.2782722286187758,0.43540050744556946,-1.176553875219316,-0.5448303882268936,0.4922804528698522,-0.8983937773376046,-0.26694126952913017,-0.3687619328861426,0.1564782643186496,-0.2004233584432164,0.716655853542567,1.303818305666495,1.121115027401812,-0.6531351217877613,0.5379322877751759,0.04612170750986742,0.24170649885380097,0.9512381201212176,0.6016525940225709,0.9386367712931675,-1.6025649287010497,-0.555436283844634,1.5785806730594958,-2.412044672740117,0.17058682734690517,0.6296061153685241,-1.6071647933854945,-0.8038669646605615,-1.0621905118856991,0.35600348455832104,-0.36782605983808475,2.177226048758031,-2.2832030821408087,-0.8864240368355298,-0.2709343951458686,-1.6852637097758392,-1.2603886928372874
10075,F,2175,HD,-0.37787064854135216,-0.07690145586867961,-0.34563613364349616,-0.16509576318255492,0.01169403433262513,0.0,-0.4791605058405183,-0.27455150303014864,-0.620761125380346,0.1032130345285053,0.5362145675162785,0.3996571014056181,-0.5641462124128963,0.49338018919360255,-0.057379899057663476,0.19077203928889638,-0.12024451167730017,0.05045657669718267,-0.8375780800972596,-0.9345784741663052,-1.0612947348842117,0.06104848129386247,0.7742806854261056,0.7623646947219256,-1.243557193285162,-1.3302034618581293,-1.632355958089984,-0.036415939241765644,1.2825308063571208,0.8758691027449647,0.3303819805149586,0.3316637813378005,0.4431301182512054,-0.04180978109869109,0.6659826712316603,0.44860962866541004,-0.2360423359745998,-0.2420823694996583,-0.36782605983808475,-0.3845283520949019,1.3215101386607737,0.9820762996998911,0.45463928865759407,0.308016197094834,0.5350970899731353
10077,F,2263,LD,2.080955443879537,-0.4211863415832008,1.3511063011939117,-0.5503192106085164,0.17541051498937685,0.1344150461792019,2.194756163115661,-1.1814969175342351,0.7277889056183366,-0.6929296088960584,-0.2966190877639044,-0.540107950778731,-2.2242452578572154,0.33873863735680176,-1.3147481218864636,-0.3974559827412727,0.3815174090001806,0.07233564080826418,0.1698301119735826,0.47038507927009104,0.3338833788692944,0.5644893818268104,-0.7050852109815654,-0.26316503696806676,0.08734501733587584,0.7804161722617066,0.39668773171709854,-0.817880532263456,-0.41287775542019634,-0.7826154332734951,-0.6654042032752507,0.23040630451262795,-0.4549013096483549,-0.9198151841712031,-0.4513270995123649,-0.8038669646605615,1.0031799278920492,0.6550464115873107,1.2303147518722144,-0.7944090562313711,-0.3394981808654341,-0.7307156754575781,-0.3806297572260381,0.8342764652111385,0.23674292161586136
10078,F,1448,VHD,-0.36641168069104074,-0.4045273955002401,-0.5509106606658647,-0.16509576318255492,-0.15202244632412656,-0.16129805541504227,-0.19769559331881523,-0.5336787643170304,-0.620761125380346,-0.5057973324861122,0.06520324576398999,-0.2114818624742424,-1.0169004975340743,0.029455533683200183,-0.6860640104720634,0.5142322376558188,-0.049179518619974556,0.5084583187558186,0.2925490601945475,-0.7052679356186915,-0.06526593870904875,1.2786729849084344,-0.1010837503180784,0.7949211941406554,0.1332810078144007,-2.2362642059170823,-0.8016518071588108,-0.3820940649190502,0.3828772975755406,0.037448817236679116,-0.3064510117213343,1.4460234091064963,0.4431301182512054,-0.5582835476119334,-0.10457579135042598,-0.368222932199354,-0.2360423359745998,-0.2420823694996583,-0.36782605983808475,-0.9414314827151047,0.2398307296205345,-0.28864710924661163,-0.5036069933142452,1.4576976309950809,0.5350970899731353
10079,F,1602,VHD,-0.4202997997708839,-0.521140018080965,-0.6692824103285278,0.605351131669368,-0.1793085264335852,-0.1344150461792019,-0.4791605058405183,-0.27455150303014864,-0.620761125380346,0.49076508626508014,0.6646722007214482,0.6774475395328274,0.7941166429506376,0.9573048447040049,1.1999883237711366,-0.16399075891998596,-0.0061098258579590885,-0.1916717327987838,-0.07468043725257144,0.007689957073763191,-0.05616641637362131,-1.261947373595047,-0.3111712148966826,-1.1666078958378219,-0.06949949069440187,0.007314779371754198,-0.057705269901911466,-0.2604478036836421,0.3339403412940754,0.07660160692841957,0.3303819805149586,0.3316637813378005,0.4431301182512054,0.3713692321119028,0.5503989018443475,0.5847483888095374,-0.2360423359745998,-0.2420823694996583,-0.36782605983808475,0.03203518960900982,-0.10989015906916247,-0.08163254450274478,0.45463928865759407,0.308016197094834,0.5350970899731353
10080,F,1560,VHD,-0.37074750636413156,-0.4467300589104072,-0.581895494933392,-0.9355426580344779,-0.09745028610520934,-0.16129805541504227,-0.4791605058405183,-0.015424241743266781,-0.39600278688056556,-0.45043275366660157,-0.3201696538515188,-0.4337142129760098,-0.4132281173725037,0.029455533683200183,-0.26694126952913017,0.018607740158115307,-0.13531890414400566,-0.16249964731734215,0.38528378177210276,0.23874651495042004,0.40741735666099166,3.3392682987177094,0.5466859321326177,2.829702407811275,0.6108497736902331,0.9758928342452711,0.9342234464406213,0.33156400099534367,-0.5836275889833981,-0.20847964301456554,0.3303819805149586,-0.9424928020456205,-0.17747741315764407,-0.454988794309285,-0.4127991763832605,-0.5315894443723068,-0.2360423359745998,-0.2420823694996583,-0.36782605983808475,-0.052614086245261,-0.22071252797083116,-0.22660239819945846,0.45463928865759407,-0.3981679477637748,0.09234939713849
